subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
051716_07,11_exposure,11,exposure,left,NA,NA,0,118,0,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
051716_07,11_exposure,11,exposure,right,right,FALSE,74,118,0.63,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
051716_07,11_test,11,test,face,straightahead,FALSE,81,107,0.76,0.58,0,4,0.7,left,right,TRUE,image_away,gaze
051716_07,11_test,11,test,left,straightahead,FALSE,11,107,0.1,0.58,0,4,0.7,left,right,TRUE,image_away,gaze
051716_07,11_test,11,test,right,straightahead,TRUE,15,107,0.14,0.58,0,4,0.7,left,right,TRUE,image_away,gaze
051716_07,12_exposure,12,exposure,face,left,FALSE,44,113,0.39,0,1,2,0.433,face,left,FALSE,face_distracter,gaze
051716_07,12_exposure,12,exposure,left,left,FALSE,69,113,0.61,0,1,2,0.433,face,left,FALSE,face_distracter,gaze
051716_07,12_exposure,12,exposure,right,NA,NA,0,113,0,0,1,2,0.433,face,left,FALSE,face_distracter,gaze
051716_07,12_test,12,test,face,straightahead,FALSE,57,117,0.49,0.85,0,10,0.333,face,right,TRUE,face_target,gaze
051716_07,12_test,12,test,left,straightahead,FALSE,9,117,0.08,0.85,0,10,0.333,face,right,TRUE,face_target,gaze
051716_07,12_test,12,test,right,straightahead,TRUE,51,117,0.44,0.85,0,10,0.333,face,right,TRUE,face_target,gaze
051716_07,13_exposure,13,exposure,face,left,FALSE,38,115,0.33,1,1,4,0.633,face,left,TRUE,face_target,gaze
051716_07,13_exposure,13,exposure,left,left,TRUE,77,115,0.67,1,1,4,0.633,face,left,TRUE,face_target,gaze
051716_07,13_exposure,13,exposure,right,NA,NA,0,115,0,1,1,4,0.633,face,left,TRUE,face_target,gaze
051716_07,13_test,13,test,face,straightahead,FALSE,109,116,0.94,1,0,2,0.833,face,right,TRUE,face_target,gaze
051716_07,13_test,13,test,left,NA,NA,0,116,0,1,0,2,0.833,face,right,TRUE,face_target,gaze
051716_07,13_test,13,test,right,straightahead,TRUE,7,116,0.06,1,0,2,0.833,face,right,TRUE,face_target,gaze
051716_07,14_exposure,14,exposure,face,left,FALSE,45,111,0.41,0,1,4,0.533,face,left,FALSE,face_distracter,gaze
051716_07,14_exposure,14,exposure,left,left,FALSE,66,111,0.59,0,1,4,0.533,face,left,FALSE,face_distracter,gaze
051716_07,14_exposure,14,exposure,right,NA,NA,0,111,0,0,1,4,0.533,face,left,FALSE,face_distracter,gaze
051716_07,14_test,14,test,face,straightahead,FALSE,96,117,0.82,0.62,0,3,0.7,face,left,FALSE,face_distracter,gaze
051716_07,14_test,14,test,left,straightahead,FALSE,8,117,0.07,0.62,0,3,0.7,face,left,FALSE,face_distracter,gaze
051716_07,14_test,14,test,right,straightahead,TRUE,13,117,0.11,0.62,0,3,0.7,face,left,FALSE,face_distracter,gaze
051716_07,15_exposure,15,exposure,face,right,FALSE,55,96,0.57,0,1,6,0.467,face,right,FALSE,face_distracter,gaze
051716_07,15_exposure,15,exposure,left,NA,NA,0,96,0,0,1,6,0.467,face,right,FALSE,face_distracter,gaze
051716_07,15_exposure,15,exposure,right,right,FALSE,41,96,0.43,0,1,6,0.467,face,right,FALSE,face_distracter,gaze
051716_07,15_test,15,test,face,straightahead,FALSE,88,117,0.75,0.31,0,2,0.5,left,right,FALSE,image_away,gaze
051716_07,15_test,15,test,left,straightahead,TRUE,9,117,0.08,0.31,0,2,0.5,left,right,FALSE,image_away,gaze
051716_07,15_test,15,test,right,straightahead,FALSE,20,117,0.17,0.31,0,2,0.5,left,right,FALSE,image_away,gaze
051716_07,16_exposure,16,exposure,face,left,FALSE,66,101,0.65,0.2,0.8,4,0.7,face,left,FALSE,face_distracter,gaze
051716_07,16_exposure,16,exposure,left,left,FALSE,28,101,0.28,0.2,0.8,4,0.7,face,left,FALSE,face_distracter,gaze
051716_07,16_exposure,16,exposure,right,left,TRUE,7,101,0.07,0.2,0.8,4,0.7,face,left,FALSE,face_distracter,gaze
051716_07,16_test,16,test,face,straightahead,FALSE,47,111,0.42,0.84,0,4,0.933,face,left,TRUE,face_target,gaze
051716_07,16_test,16,test,left,straightahead,TRUE,54,111,0.49,0.84,0,4,0.933,face,left,TRUE,face_target,gaze
051716_07,16_test,16,test,right,straightahead,FALSE,10,111,0.09,0.84,0,4,0.933,face,left,TRUE,face_target,gaze
051716_07,2_exposure,2,exposure,face,left,FALSE,37,127,0.29,0,1,2,0.633,face,left,FALSE,face_distracter,gaze
051716_07,2_exposure,2,exposure,left,left,FALSE,90,127,0.71,0,1,2,0.633,face,left,FALSE,face_distracter,gaze
051716_07,2_exposure,2,exposure,right,NA,NA,0,127,0,0,1,2,0.633,face,left,FALSE,face_distracter,gaze
051716_07,2_test,2,test,face,straightahead,FALSE,71,123,0.58,0.58,0,5,0.767,face,left,TRUE,face_target,gaze
051716_07,2_test,2,test,left,straightahead,TRUE,30,123,0.24,0.58,0,5,0.767,face,left,TRUE,face_target,gaze
051716_07,2_test,2,test,right,straightahead,FALSE,22,123,0.18,0.58,0,5,0.767,face,left,TRUE,face_target,gaze
051716_07,3_exposure,3,exposure,face,left,FALSE,36,128,0.28,1,1,2,0.367,face,left,TRUE,face_target,gaze
051716_07,3_exposure,3,exposure,left,left,TRUE,92,128,0.72,1,1,2,0.367,face,left,TRUE,face_target,gaze
051716_07,3_exposure,3,exposure,right,NA,NA,0,128,0,1,1,2,0.367,face,left,TRUE,face_target,gaze
051716_07,3_test,3,test,face,straightahead,FALSE,67,117,0.57,0.84,0,5,0.467,face,left,TRUE,face_target,gaze
051716_07,3_test,3,test,left,straightahead,TRUE,42,117,0.36,0.84,0,5,0.467,face,left,TRUE,face_target,gaze
051716_07,3_test,3,test,right,straightahead,FALSE,8,117,0.07,0.84,0,5,0.467,face,left,TRUE,face_target,gaze
051716_07,4_exposure,4,exposure,face,right,FALSE,19,112,0.17,0.92,0.92,3,0.433,face,left,FALSE,face_distracter,gaze
051716_07,4_exposure,4,exposure,left,right,FALSE,7,112,0.06,0.92,0.92,3,0.433,face,left,FALSE,face_distracter,gaze
051716_07,4_exposure,4,exposure,right,right,TRUE,86,112,0.77,0.92,0.92,3,0.433,face,left,FALSE,face_distracter,gaze
051716_07,4_test,4,test,face,straightahead,FALSE,10,112,0.09,1,0,2,0.4,face,left,TRUE,face_target,gaze
051716_07,4_test,4,test,left,straightahead,TRUE,102,112,0.91,1,0,2,0.4,face,left,TRUE,face_target,gaze
051716_07,4_test,4,test,right,NA,NA,0,112,0,1,0,2,0.4,face,left,TRUE,face_target,gaze
051716_07,5_exposure,5,exposure,face,right,FALSE,49,121,0.4,1,1,4,0.467,face,right,TRUE,face_target,gaze
051716_07,5_exposure,5,exposure,left,NA,NA,0,121,0,1,1,4,0.467,face,right,TRUE,face_target,gaze
051716_07,5_exposure,5,exposure,right,right,TRUE,72,121,0.6,1,1,4,0.467,face,right,TRUE,face_target,gaze
051716_07,5_test,5,test,face,straightahead,FALSE,81,120,0.68,0.64,0,5,0.3,face,left,FALSE,face_distracter,gaze
051716_07,5_test,5,test,left,straightahead,FALSE,14,120,0.12,0.64,0,5,0.3,face,left,FALSE,face_distracter,gaze
051716_07,5_test,5,test,right,straightahead,TRUE,25,120,0.21,0.64,0,5,0.3,face,left,FALSE,face_distracter,gaze
051716_07,6_exposure,6,exposure,face,left,FALSE,38,122,0.31,1,1,4,0.4,face,left,TRUE,face_target,gaze
051716_07,6_exposure,6,exposure,left,left,TRUE,84,122,0.69,1,1,4,0.4,face,left,TRUE,face_target,gaze
051716_07,6_exposure,6,exposure,right,NA,NA,0,122,0,1,1,4,0.4,face,left,TRUE,face_target,gaze
051716_07,6_test,6,test,face,straightahead,FALSE,100,118,0.85,1,0,2,0.4,face,right,TRUE,face_target,gaze
051716_07,6_test,6,test,left,NA,NA,0,118,0,1,0,2,0.4,face,right,TRUE,face_target,gaze
051716_07,6_test,6,test,right,straightahead,TRUE,18,118,0.15,1,0,2,0.4,face,right,TRUE,face_target,gaze
051716_07,7_exposure,7,exposure,face,right,FALSE,61,119,0.51,0.84,0.84,5,0.333,face,left,FALSE,face_distracter,gaze
051716_07,7_exposure,7,exposure,left,right,FALSE,9,119,0.08,0.84,0.84,5,0.333,face,left,FALSE,face_distracter,gaze
051716_07,7_exposure,7,exposure,right,right,TRUE,49,119,0.41,0.84,0.84,5,0.333,face,left,FALSE,face_distracter,gaze
051716_07,7_test,7,test,face,straightahead,FALSE,95,119,0.8,0.75,0,4,0.733,face,right,TRUE,face_target,gaze
051716_07,7_test,7,test,left,straightahead,FALSE,6,119,0.05,0.75,0,4,0.733,face,right,TRUE,face_target,gaze
051716_07,7_test,7,test,right,straightahead,TRUE,18,119,0.15,0.75,0,4,0.733,face,right,TRUE,face_target,gaze
051716_07,8_exposure,8,exposure,face,right,FALSE,76,119,0.64,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
051716_07,8_exposure,8,exposure,left,NA,NA,0,119,0,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
051716_07,8_exposure,8,exposure,right,right,FALSE,43,119,0.36,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
051716_07,8_test,8,test,face,straightahead,FALSE,85,121,0.7,0.22,0,3,0.433,face,right,TRUE,face_target,gaze
051716_07,8_test,8,test,left,straightahead,FALSE,28,121,0.23,0.22,0,3,0.433,face,right,TRUE,face_target,gaze
051716_07,8_test,8,test,right,straightahead,TRUE,8,121,0.07,0.22,0,3,0.433,face,right,TRUE,face_target,gaze
051716_07,9_exposure,9,exposure,face,right,FALSE,42,128,0.33,0.81,0.19,5,0.433,face,left,TRUE,face_target,gaze
051716_07,9_exposure,9,exposure,left,right,TRUE,70,128,0.55,0.81,0.19,5,0.433,face,left,TRUE,face_target,gaze
051716_07,9_exposure,9,exposure,right,right,FALSE,16,128,0.12,0.81,0.19,5,0.433,face,left,TRUE,face_target,gaze
051716_07,9_test,9,test,face,straightahead,FALSE,62,121,0.51,0.64,0,7,0.267,face,right,FALSE,face_distracter,gaze
051716_07,9_test,9,test,left,straightahead,TRUE,38,121,0.31,0.64,0,7,0.267,face,right,FALSE,face_distracter,gaze
051716_07,9_test,9,test,right,straightahead,FALSE,21,121,0.17,0.64,0,7,0.267,face,right,FALSE,face_distracter,gaze
051716_08,1_exposure,1,exposure,face,straightahead,FALSE,25,114,0.22,0.56,0,6,0.233,right,face,FALSE,image_face,no-gaze
051716_08,1_exposure,1,exposure,left,straightahead,TRUE,50,114,0.44,0.56,0,6,0.233,right,face,FALSE,image_face,no-gaze
051716_08,1_exposure,1,exposure,right,straightahead,FALSE,39,114,0.34,0.56,0,6,0.233,right,face,FALSE,image_face,no-gaze
051716_08,1_test,1,test,face,straightahead,FALSE,51,114,0.45,0.59,0,4,1.267,left,right,FALSE,image_away,no-gaze
051716_08,1_test,1,test,left,straightahead,TRUE,37,114,0.32,0.59,0,4,1.267,left,right,FALSE,image_away,no-gaze
051716_08,1_test,1,test,right,straightahead,FALSE,26,114,0.23,0.59,0,4,1.267,left,right,FALSE,image_away,no-gaze
051716_08,10_exposure,10,exposure,face,NA,NA,0,121,0,0.7,0,3,0.467,left,right,TRUE,image_away,no-gaze
051716_08,10_exposure,10,exposure,left,straightahead,FALSE,36,121,0.3,0.7,0,3,0.467,left,right,TRUE,image_away,no-gaze
051716_08,10_exposure,10,exposure,right,straightahead,TRUE,85,121,0.7,0.7,0,3,0.467,left,right,TRUE,image_away,no-gaze
051716_08,10_test,10,test,face,straightahead,FALSE,21,122,0.17,0.91,0,3,0.333,right,left,TRUE,distracter_target,no-gaze
051716_08,10_test,10,test,left,straightahead,TRUE,92,122,0.75,0.91,0,3,0.333,right,left,TRUE,distracter_target,no-gaze
051716_08,10_test,10,test,right,straightahead,FALSE,9,122,0.07,0.91,0,3,0.333,right,left,TRUE,distracter_target,no-gaze
051716_08,11_exposure,11,exposure,face,NA,NA,0,108,0,0.73,0,2,0.467,left,right,TRUE,image_away,no-gaze
051716_08,11_exposure,11,exposure,left,straightahead,FALSE,29,108,0.27,0.73,0,2,0.467,left,right,TRUE,image_away,no-gaze
051716_08,11_exposure,11,exposure,right,straightahead,TRUE,79,108,0.73,0.73,0,2,0.467,left,right,TRUE,image_away,no-gaze
051716_08,11_test,11,test,face,straightahead,FALSE,12,122,0.1,0.88,0,2,0.433,left,right,TRUE,image_away,no-gaze
051716_08,11_test,11,test,left,straightahead,FALSE,13,122,0.11,0.88,0,2,0.433,left,right,TRUE,image_away,no-gaze
051716_08,11_test,11,test,right,straightahead,TRUE,97,122,0.8,0.88,0,2,0.433,left,right,TRUE,image_away,no-gaze
051716_08,12_exposure,12,exposure,face,straightahead,FALSE,15,113,0.13,0.52,0,6,0.233,face,left,TRUE,face_target,no-gaze
051716_08,12_exposure,12,exposure,left,straightahead,TRUE,51,113,0.45,0.52,0,6,0.233,face,left,TRUE,face_target,no-gaze
051716_08,12_exposure,12,exposure,right,straightahead,FALSE,47,113,0.42,0.52,0,6,0.233,face,left,TRUE,face_target,no-gaze
051716_08,12_test,12,test,face,NA,NA,0,113,0,0.93,0,1,0.267,left,right,TRUE,image_away,no-gaze
051716_08,12_test,12,test,left,straightahead,FALSE,8,113,0.07,0.93,0,1,0.267,left,right,TRUE,image_away,no-gaze
051716_08,12_test,12,test,right,straightahead,TRUE,105,113,0.93,0.93,0,1,0.267,left,right,TRUE,image_away,no-gaze
051716_08,13_exposure,13,exposure,face,NA,NA,0,111,0,0.55,0,4,0.3,right,left,FALSE,target_distracter,no-gaze
051716_08,13_exposure,13,exposure,left,straightahead,FALSE,50,111,0.45,0.55,0,4,0.3,right,left,FALSE,target_distracter,no-gaze
051716_08,13_exposure,13,exposure,right,straightahead,TRUE,61,111,0.55,0.55,0,4,0.3,right,left,FALSE,target_distracter,no-gaze
051716_08,13_test,13,test,face,straightahead,FALSE,8,106,0.08,0.93,0,3,0.233,left,right,TRUE,image_away,no-gaze
051716_08,13_test,13,test,left,straightahead,FALSE,7,106,0.07,0.93,0,3,0.233,left,right,TRUE,image_away,no-gaze
051716_08,13_test,13,test,right,straightahead,TRUE,91,106,0.86,0.93,0,3,0.233,left,right,TRUE,image_away,no-gaze
051716_08,14_exposure,14,exposure,face,NA,NA,0,107,0,0.46,0,5,0.3,right,left,FALSE,target_distracter,no-gaze
051716_08,14_exposure,14,exposure,left,straightahead,FALSE,58,107,0.54,0.46,0,5,0.3,right,left,FALSE,target_distracter,no-gaze
051716_08,14_exposure,14,exposure,right,straightahead,TRUE,49,107,0.46,0.46,0,5,0.3,right,left,FALSE,target_distracter,no-gaze
051716_08,14_test,14,test,face,NA,NA,0,113,0,0.79,0,4,0.3,left,right,FALSE,image_away,no-gaze
051716_08,14_test,14,test,left,straightahead,TRUE,89,113,0.79,0.79,0,4,0.3,left,right,FALSE,image_away,no-gaze
051716_08,14_test,14,test,right,straightahead,FALSE,24,113,0.21,0.79,0,4,0.3,left,right,FALSE,image_away,no-gaze
051716_08,15_exposure,15,exposure,face,NA,NA,0,114,0,0.71,0,3,0.367,left,right,TRUE,image_away,no-gaze
051716_08,15_exposure,15,exposure,left,straightahead,FALSE,33,114,0.29,0.71,0,3,0.367,left,right,TRUE,image_away,no-gaze
051716_08,15_exposure,15,exposure,right,straightahead,TRUE,81,114,0.71,0.71,0,3,0.367,left,right,TRUE,image_away,no-gaze
051716_08,15_test,15,test,face,straightahead,FALSE,44,121,0.36,0.91,0,3,0.267,right,left,TRUE,distracter_target,no-gaze
051716_08,15_test,15,test,left,straightahead,TRUE,70,121,0.58,0.91,0,3,0.267,right,left,TRUE,distracter_target,no-gaze
051716_08,15_test,15,test,right,straightahead,FALSE,7,121,0.06,0.91,0,3,0.267,right,left,TRUE,distracter_target,no-gaze
051716_08,16_exposure,16,exposure,face,NA,NA,0,121,0,0.55,0,5,0.3,left,right,TRUE,image_away,no-gaze
051716_08,16_exposure,16,exposure,left,straightahead,FALSE,55,121,0.45,0.55,0,5,0.3,left,right,TRUE,image_away,no-gaze
051716_08,16_exposure,16,exposure,right,straightahead,TRUE,66,121,0.55,0.55,0,5,0.3,left,right,TRUE,image_away,no-gaze
051716_08,16_test,16,test,face,straightahead,FALSE,10,119,0.08,0.86,0,3,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,16_test,16,test,left,straightahead,FALSE,15,119,0.13,0.86,0,3,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,16_test,16,test,right,straightahead,TRUE,94,119,0.79,0.86,0,3,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,2_exposure,2,exposure,face,straightahead,FALSE,26,111,0.23,0.45,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_08,2_exposure,2,exposure,left,straightahead,FALSE,47,111,0.42,0.45,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_08,2_exposure,2,exposure,right,straightahead,TRUE,38,111,0.34,0.45,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_08,2_test,2,test,face,straightahead,FALSE,15,120,0.12,0.7,0,6,0.467,left,right,FALSE,image_away,no-gaze
051716_08,2_test,2,test,left,straightahead,TRUE,74,120,0.62,0.7,0,6,0.467,left,right,FALSE,image_away,no-gaze
051716_08,2_test,2,test,right,straightahead,FALSE,31,120,0.26,0.7,0,6,0.467,left,right,FALSE,image_away,no-gaze
051716_08,3_exposure,3,exposure,face,straightahead,FALSE,22,119,0.18,0.29,0,5,0.167,face,left,TRUE,face_target,no-gaze
051716_08,3_exposure,3,exposure,left,straightahead,TRUE,28,119,0.24,0.29,0,5,0.167,face,left,TRUE,face_target,no-gaze
051716_08,3_exposure,3,exposure,right,straightahead,FALSE,69,119,0.58,0.29,0,5,0.167,face,left,TRUE,face_target,no-gaze
051716_08,3_test,3,test,face,straightahead,FALSE,15,120,0.12,0.82,0,5,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,3_test,3,test,left,straightahead,FALSE,19,120,0.16,0.82,0,5,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,3_test,3,test,right,straightahead,TRUE,86,120,0.72,0.82,0,5,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,4_exposure,4,exposure,face,straightahead,FALSE,12,96,0.12,0.3,0,6,0.467,left,right,FALSE,image_away,no-gaze
051716_08,4_exposure,4,exposure,left,straightahead,TRUE,25,96,0.26,0.3,0,6,0.467,left,right,FALSE,image_away,no-gaze
051716_08,4_exposure,4,exposure,right,straightahead,FALSE,59,96,0.61,0.3,0,6,0.467,left,right,FALSE,image_away,no-gaze
051716_08,4_test,4,test,face,straightahead,FALSE,21,119,0.18,0.78,0,6,0.4,left,right,FALSE,image_away,no-gaze
051716_08,4_test,4,test,left,straightahead,TRUE,76,119,0.64,0.78,0,6,0.4,left,right,FALSE,image_away,no-gaze
051716_08,4_test,4,test,right,straightahead,FALSE,22,119,0.18,0.78,0,6,0.4,left,right,FALSE,image_away,no-gaze
051716_08,5_exposure,5,exposure,face,straightahead,FALSE,51,120,0.42,0.72,0,5,0.433,left,right,TRUE,image_away,no-gaze
051716_08,5_exposure,5,exposure,left,straightahead,FALSE,19,120,0.16,0.72,0,5,0.433,left,right,TRUE,image_away,no-gaze
051716_08,5_exposure,5,exposure,right,straightahead,TRUE,50,120,0.42,0.72,0,5,0.433,left,right,TRUE,image_away,no-gaze
051716_08,5_test,5,test,face,straightahead,FALSE,5,122,0.04,0.87,0,2,0.167,face,left,FALSE,face_distracter,no-gaze
051716_08,5_test,5,test,left,straightahead,FALSE,15,122,0.12,0.87,0,2,0.167,face,left,FALSE,face_distracter,no-gaze
051716_08,5_test,5,test,right,straightahead,TRUE,102,122,0.84,0.87,0,2,0.167,face,left,FALSE,face_distracter,no-gaze
051716_08,6_exposure,6,exposure,face,NA,NA,0,119,0,0.38,0,5,0.333,right,left,TRUE,distracter_target,no-gaze
051716_08,6_exposure,6,exposure,left,straightahead,TRUE,45,119,0.38,0.38,0,5,0.333,right,left,TRUE,distracter_target,no-gaze
051716_08,6_exposure,6,exposure,right,straightahead,FALSE,74,119,0.62,0.38,0,5,0.333,right,left,TRUE,distracter_target,no-gaze
051716_08,6_test,6,test,face,straightahead,FALSE,18,123,0.15,0.92,0,4,0.267,left,right,TRUE,image_away,no-gaze
051716_08,6_test,6,test,left,straightahead,FALSE,8,123,0.07,0.92,0,4,0.267,left,right,TRUE,image_away,no-gaze
051716_08,6_test,6,test,right,straightahead,TRUE,97,123,0.79,0.92,0,4,0.267,left,right,TRUE,image_away,no-gaze
051716_08,7_exposure,7,exposure,face,straightahead,FALSE,19,120,0.16,0.54,0,4,0.633,face,left,TRUE,face_target,no-gaze
051716_08,7_exposure,7,exposure,left,straightahead,TRUE,55,120,0.46,0.54,0,4,0.633,face,left,TRUE,face_target,no-gaze
051716_08,7_exposure,7,exposure,right,straightahead,FALSE,46,120,0.38,0.54,0,4,0.633,face,left,TRUE,face_target,no-gaze
051716_08,7_test,7,test,face,NA,NA,0,108,0,0.29,0,3,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,7_test,7,test,left,straightahead,FALSE,77,108,0.71,0.29,0,3,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,7_test,7,test,right,straightahead,TRUE,31,108,0.29,0.29,0,3,0.267,right,left,FALSE,target_distracter,no-gaze
051716_08,8_exposure,8,exposure,face,NA,NA,0,102,0,0.3,0,3,0.633,left,right,FALSE,image_away,no-gaze
051716_08,8_exposure,8,exposure,left,straightahead,TRUE,31,102,0.3,0.3,0,3,0.633,left,right,FALSE,image_away,no-gaze
051716_08,8_exposure,8,exposure,right,straightahead,FALSE,71,102,0.7,0.3,0,3,0.633,left,right,FALSE,image_away,no-gaze
051716_08,8_test,8,test,face,straightahead,FALSE,48,117,0.41,0.88,0,3,0.467,right,left,TRUE,distracter_target,no-gaze
051716_08,8_test,8,test,left,straightahead,TRUE,61,117,0.52,0.88,0,3,0.467,right,left,TRUE,distracter_target,no-gaze
051716_08,8_test,8,test,right,straightahead,FALSE,8,117,0.07,0.88,0,3,0.467,right,left,TRUE,distracter_target,no-gaze
051716_08,9_exposure,9,exposure,face,NA,NA,0,121,0,0.26,0,3,0.4,left,right,FALSE,image_away,no-gaze
051716_08,9_exposure,9,exposure,left,straightahead,TRUE,32,121,0.26,0.26,0,3,0.4,left,right,FALSE,image_away,no-gaze
051716_08,9_exposure,9,exposure,right,straightahead,FALSE,89,121,0.74,0.26,0,3,0.4,left,right,FALSE,image_away,no-gaze
051716_08,9_test,9,test,face,straightahead,FALSE,31,120,0.26,0.71,0,5,0.5,left,right,FALSE,image_away,no-gaze
051716_08,9_test,9,test,left,straightahead,TRUE,63,120,0.52,0.71,0,5,0.5,left,right,FALSE,image_away,no-gaze
051716_08,9_test,9,test,right,straightahead,FALSE,26,120,0.22,0.71,0,5,0.5,left,right,FALSE,image_away,no-gaze
051716_09,1_exposure,1,exposure,face,left,FALSE,54,122,0.44,0.54,0.54,4,0.3,face,left,TRUE,face_target,gaze
051716_09,1_exposure,1,exposure,left,left,TRUE,37,122,0.3,0.54,0.54,4,0.3,face,left,TRUE,face_target,gaze
051716_09,1_exposure,1,exposure,right,left,FALSE,31,122,0.25,0.54,0.54,4,0.3,face,left,TRUE,face_target,gaze
051716_09,1_test,1,test,face,straightahead,FALSE,92,115,0.8,1,0,4,0.233,face,left,TRUE,face_target,gaze
051716_09,1_test,1,test,left,straightahead,TRUE,23,115,0.2,1,0,4,0.233,face,left,TRUE,face_target,gaze
051716_09,1_test,1,test,right,NA,NA,0,115,0,1,0,4,0.233,face,left,TRUE,face_target,gaze
051716_09,10_exposure,10,exposure,face,right,FALSE,91,127,0.72,0.81,0.19,3,2.733,face,left,TRUE,face_target,gaze
051716_09,10_exposure,10,exposure,left,right,TRUE,29,127,0.23,0.81,0.19,3,2.733,face,left,TRUE,face_target,gaze
051716_09,10_exposure,10,exposure,right,right,FALSE,7,127,0.06,0.81,0.19,3,2.733,face,left,TRUE,face_target,gaze
